index,run_id,job_id,lr,beta1,beta2,seed,loss,seconds,training_seconds,peak_memory_bytes,directory
96,packed8-awc-lr0.01-beta1-0.9-beta2-0.95-seed42,2318595_96,0.01,0.9,0.95,42,3.686926345011313,445.2337477200199,320.4905566512607,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.9-beta2-0.95-seed42
97,packed8-awc-lr0.01-beta1-0.9-beta2-0.95-seed43,2318595_97,0.01,0.9,0.95,43,3.69217908795653,450.2759105460718,325.295376136899,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.9-beta2-0.95-seed43
98,packed8-awc-lr0.01-beta1-0.9-beta2-0.95-seed44,2318595_98,0.01,0.9,0.95,44,3.693101416034564,452.23287323501427,322.3911123930011,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.9-beta2-0.95-seed44
99,packed8-awc-lr0.01-beta1-0.9-beta2-0.98-seed42,2318595_99,0.01,0.9,0.98,42,3.6298958362339664,445.5013785259798,317.476301766932,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.9-beta2-0.98-seed42
100,packed8-awc-lr0.01-beta1-0.9-beta2-0.98-seed43,2318595_100,0.01,0.9,0.98,43,3.651642314807534,441.55424886601395,314.769943295978,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.9-beta2-0.98-seed43
101,packed8-awc-lr0.01-beta1-0.9-beta2-0.98-seed44,2318595_101,0.01,0.9,0.98,44,3.6362073657175826,444.74602704506833,320.8084839328658,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.9-beta2-0.98-seed44
102,packed8-awc-lr0.01-beta1-0.9-beta2-0.99-seed42,2318595_102,0.01,0.9,0.99,42,3.621777363428564,445.2258817219408,318.3809149231529,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.9-beta2-0.99-seed42
103,packed8-awc-lr0.01-beta1-0.9-beta2-0.99-seed43,2318595_103,0.01,0.9,0.99,43,3.6220067911495533,453.7435595970601,327.5717561338097,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.9-beta2-0.99-seed43
104,packed8-awc-lr0.01-beta1-0.9-beta2-0.99-seed44,2318595_104,0.01,0.9,0.99,44,3.627408009919092,443.04440728898044,319.4980216199765,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.9-beta2-0.99-seed44
105,packed8-awc-lr0.01-beta1-0.9-beta2-0.999-seed42,2318595_105,0.01,0.9,0.999,42,3.63010673578276,450.72077725897543,320.91475669667125,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.9-beta2-0.999-seed42
106,packed8-awc-lr0.01-beta1-0.9-beta2-0.999-seed43,2318595_106,0.01,0.9,0.999,43,3.6746026164415775,444.00830879900604,317.32648343162145,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.9-beta2-0.999-seed43
107,packed8-awc-lr0.01-beta1-0.9-beta2-0.999-seed44,2318595_107,0.01,0.9,0.999,44,3.6445458855618904,445.85728821496014,317.54310161294416,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.9-beta2-0.999-seed44
108,packed8-awc-lr0.01-beta1-0.925-beta2-0.95-seed42,2318595_108,0.01,0.925,0.95,42,3.672086576835505,436.099155691918,312.9555127901258,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.925-beta2-0.95-seed42
109,packed8-awc-lr0.01-beta1-0.925-beta2-0.95-seed43,2318595_109,0.01,0.925,0.95,43,3.6841644138768648,447.7945725400932,321.3660027971491,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.925-beta2-0.95-seed43
110,packed8-awc-lr0.01-beta1-0.925-beta2-0.95-seed44,2318595_110,0.01,0.925,0.95,44,3.681856405168416,448.21466406295076,319.6497358811321,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.925-beta2-0.95-seed44
111,packed8-awc-lr0.01-beta1-0.925-beta2-0.98-seed42,2318595_111,0.01,0.925,0.98,42,3.636860293133522,447.87596227019094,318.70385544071905,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.925-beta2-0.98-seed42
112,packed8-awc-lr0.01-beta1-0.925-beta2-0.98-seed43,2318595_112,0.01,0.925,0.98,43,3.632162201096505,451.6672241820488,322.0539087865036,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.925-beta2-0.98-seed43
113,packed8-awc-lr0.01-beta1-0.925-beta2-0.98-seed44,2318595_113,0.01,0.925,0.98,44,3.6333511923411113,445.812296582968,322.3006422725739,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.925-beta2-0.98-seed44
114,packed8-awc-lr0.01-beta1-0.925-beta2-0.99-seed42,2318595_114,0.01,0.925,0.99,42,3.6165309513525026,445.96378927398473,320.5853873550659,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.925-beta2-0.99-seed42
115,packed8-awc-lr0.01-beta1-0.925-beta2-0.99-seed43,2318595_115,0.01,0.925,0.99,43,3.6312333381789212,438.07928833097685,313.4894325371133,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.925-beta2-0.99-seed43
116,packed8-awc-lr0.01-beta1-0.925-beta2-0.99-seed44,2318595_116,0.01,0.925,0.99,44,3.613825303862123,448.0500945780659,321.14599951007403,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.925-beta2-0.99-seed44
117,packed8-awc-lr0.01-beta1-0.925-beta2-0.999-seed42,2318595_117,0.01,0.925,0.999,42,3.625323874576301,451.7066032959847,319.7175939575536,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.925-beta2-0.999-seed42
118,packed8-awc-lr0.01-beta1-0.925-beta2-0.999-seed43,2318595_118,0.01,0.925,0.999,43,3.6361447602089925,443.2535727680661,317.94082662288565,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.925-beta2-0.999-seed43
119,packed8-awc-lr0.01-beta1-0.925-beta2-0.999-seed44,2318595_119,0.01,0.925,0.999,44,3.628534486365429,437.11408005817793,306.41068529267795,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.925-beta2-0.999-seed44
120,packed8-awc-lr0.01-beta1-0.95-beta2-0.95-seed42,2318595_120,0.01,0.95,0.95,42,3.6810777899099087,437.8885493160924,312.0516550329048,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.95-beta2-0.95-seed42
121,packed8-awc-lr0.01-beta1-0.95-beta2-0.95-seed43,2318595_121,0.01,0.95,0.95,43,3.6870396917103347,438.11128253900097,313.20571485406253,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.95-beta2-0.95-seed43
122,packed8-awc-lr0.01-beta1-0.95-beta2-0.95-seed44,2318595_122,0.01,0.95,0.95,44,3.664199727012569,444.1589369600406,320.1474298813846,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.95-beta2-0.95-seed44
123,packed8-awc-lr0.01-beta1-0.95-beta2-0.98-seed42,2318595_123,0.01,0.95,0.98,42,3.6098945904797657,435.8965261579724,311.8321788230678,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.95-beta2-0.98-seed42
124,packed8-awc-lr0.01-beta1-0.95-beta2-0.98-seed43,2318595_124,0.01,0.95,0.98,43,3.6277936118757617,447.415110543021,319.9059946502093,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.95-beta2-0.98-seed43
125,packed8-awc-lr0.01-beta1-0.95-beta2-0.98-seed44,2318595_125,0.01,0.95,0.98,44,3.625150231016816,442.6725019849837,318.3401341290446,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.95-beta2-0.98-seed44
126,packed8-awc-lr0.01-beta1-0.95-beta2-0.99-seed42,2318595_126,0.01,0.95,0.99,42,3.618795270422365,447.5065498438198,320.6700879400596,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.95-beta2-0.99-seed42
127,packed8-awc-lr0.01-beta1-0.95-beta2-0.99-seed43,2318595_127,0.01,0.95,0.99,43,3.620371088515543,447.84594989498146,320.91135236946866,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.95-beta2-0.99-seed43
128,packed8-awc-lr0.01-beta1-0.95-beta2-0.99-seed44,2318595_128,0.01,0.95,0.99,44,3.610312774997191,446.27489024598617,321.99664952082094,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.95-beta2-0.99-seed44
129,packed8-awc-lr0.01-beta1-0.95-beta2-0.999-seed42,2318595_129,0.01,0.95,0.999,42,3.6095192216446597,445.35371542104986,319.45359337190166,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.95-beta2-0.999-seed42
130,packed8-awc-lr0.01-beta1-0.95-beta2-0.999-seed43,2318595_130,0.01,0.95,0.999,43,3.6096052178123785,436.5131230930565,311.89380578079727,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.95-beta2-0.999-seed43
131,packed8-awc-lr0.01-beta1-0.95-beta2-0.999-seed44,2318595_131,0.01,0.95,0.999,44,3.61863548938713,443.75732901494484,316.60303701483645,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.95-beta2-0.999-seed44
132,packed8-awc-lr0.01-beta1-0.975-beta2-0.95-seed42,2318595_132,0.01,0.975,0.95,42,3.740298264631074,448.9601448250469,320.0609416675288,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.975-beta2-0.95-seed42
133,packed8-awc-lr0.01-beta1-0.975-beta2-0.95-seed43,2318595_133,0.01,0.975,0.95,43,3.737574659080279,441.27955650002696,315.29702304594684,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.975-beta2-0.95-seed43
134,packed8-awc-lr0.01-beta1-0.975-beta2-0.95-seed44,2318595_134,0.01,0.975,0.95,44,3.749824706118474,447.9784577640239,321.2185814002296,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.975-beta2-0.95-seed44
135,packed8-awc-lr0.01-beta1-0.975-beta2-0.98-seed42,2318595_135,0.01,0.975,0.98,42,3.65341774188968,452.1294328488875,325.86989978072233,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.975-beta2-0.98-seed42
136,packed8-awc-lr0.01-beta1-0.975-beta2-0.98-seed43,2318595_136,0.01,0.975,0.98,43,3.6879986234585806,442.1064407330123,318.4970361587184,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.975-beta2-0.98-seed43
137,packed8-awc-lr0.01-beta1-0.975-beta2-0.98-seed44,2318595_137,0.01,0.975,0.98,44,3.704089030774893,445.1715380928945,319.213332739193,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.975-beta2-0.98-seed44
138,packed8-awc-lr0.01-beta1-0.975-beta2-0.99-seed42,2318595_138,0.01,0.975,0.99,42,3.6549503368458516,443.63001130591147,315.4909492797451,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.975-beta2-0.99-seed42
139,packed8-awc-lr0.01-beta1-0.975-beta2-0.99-seed43,2318595_139,0.01,0.975,0.99,43,3.6539608457658996,451.69103266694583,326.9654613696039,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.975-beta2-0.99-seed43
140,packed8-awc-lr0.01-beta1-0.975-beta2-0.99-seed44,2318595_140,0.01,0.975,0.99,44,3.6821438546554432,444.5166769269854,319.2078223975841,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.975-beta2-0.99-seed44
141,packed8-awc-lr0.01-beta1-0.975-beta2-0.999-seed42,2318595_141,0.01,0.975,0.999,42,3.652967809986439,441.91841537703294,315.97137114650104,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.975-beta2-0.999-seed42
142,packed8-awc-lr0.01-beta1-0.975-beta2-0.999-seed43,2318595_142,0.01,0.975,0.999,43,3.6641015980235956,449.9733593889978,319.112354446901,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.975-beta2-0.999-seed43
143,packed8-awc-lr0.01-beta1-0.975-beta2-0.999-seed44,2318595_143,0.01,0.975,0.999,44,3.654355965840607,439.48707834398374,311.36882461747155,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.01-beta1-0.975-beta2-0.999-seed44
144,packed8-awc-lr0.0112-beta1-0.9-beta2-0.95-seed42,2318595_144,0.0112,0.9,0.95,42,3.6989111595559283,463.50860178587027,324.9519623070955,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.0112-beta1-0.9-beta2-0.95-seed42
145,packed8-awc-lr0.0112-beta1-0.9-beta2-0.95-seed43,2318595_145,0.0112,0.9,0.95,43,3.695860337495791,449.62964461301453,323.2530010850169,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.0112-beta1-0.9-beta2-0.95-seed43
146,packed8-awc-lr0.0112-beta1-0.9-beta2-0.95-seed44,2318595_146,0.0112,0.9,0.95,44,3.6849724208758334,441.5425027869642,312.02540363918524,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.0112-beta1-0.9-beta2-0.95-seed44
147,packed8-awc-lr0.0112-beta1-0.9-beta2-0.98-seed42,2318595_147,0.0112,0.9,0.98,42,3.6320899768500667,438.08026190500823,312.2666894137801,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.0112-beta1-0.9-beta2-0.98-seed42
148,packed8-awc-lr0.0112-beta1-0.9-beta2-0.98-seed43,2318595_148,0.0112,0.9,0.98,43,3.6292297076208424,440.9520311029628,315.3415793784661,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.0112-beta1-0.9-beta2-0.98-seed43
149,packed8-awc-lr0.0112-beta1-0.9-beta2-0.98-seed44,2318595_149,0.0112,0.9,0.98,44,3.6312624301285985,443.41025121801067,319.22718837612774,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.0112-beta1-0.9-beta2-0.98-seed44
150,packed8-awc-lr0.0112-beta1-0.9-beta2-0.99-seed42,2318595_150,0.0112,0.9,0.99,42,3.6704472195173707,473.52091196505353,335.6785644397605,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.0112-beta1-0.9-beta2-0.99-seed42
151,packed8-awc-lr0.0112-beta1-0.9-beta2-0.99-seed43,2318595_151,0.0112,0.9,0.99,43,3.6361984599244677,435.3069624049822,311.3649499885505,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.0112-beta1-0.9-beta2-0.99-seed43
152,packed8-awc-lr0.0112-beta1-0.9-beta2-0.99-seed44,2318595_152,0.0112,0.9,0.99,44,3.6775725305089266,447.8236815260025,322.2310116633307,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.0112-beta1-0.9-beta2-0.99-seed44
153,packed8-awc-lr0.0112-beta1-0.9-beta2-0.999-seed42,2318595_153,0.0112,0.9,0.999,42,3.6347948992419696,447.97866434406023,320.8272610226413,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.0112-beta1-0.9-beta2-0.999-seed42
154,packed8-awc-lr0.0112-beta1-0.9-beta2-0.999-seed43,2318595_154,0.0112,0.9,0.999,43,3.642080286051618,446.0797322849976,319.1928685005987,64679488512,runs/packed8-awc-20m-batch128k-20260912/experiments/packed8-awc-lr0.0112-beta1-0.9-beta2-0.999-seed43
