id,method,horizon,steady,training,elapsed,validationSeconds,sessionSeconds,peakGiB,jobId,measurementDate,artifacts
awc4-cosine-h80--0.008--0.974--0.999--s44,awc4,80,1568574.7687560543,1541282.8037907495,1408727.2514260113,103.99253061698982,1262.7617433000123,40.78472375869751,2561587,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.008-b1-0.974-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.008-b1-0.974-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.008-b1-0.974-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.008-b1-0.974-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.008-b1-0.974-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-6927d05bec894f359301a94859eaa460f96488fea3a0c18af3e2edfe58a01b05.json""}"
awc4-cosine-h80--0.009--0.9--0.99--s42,awc4,80,1582460.9746465345,1552017.4423390827,1427739.3355922075,103.1006748380023,1246.4456686570047,40.78472375869751,2558631,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-40c7f25ff3045e2d92cf10ee0bbf9876689155ce06c8059b5b36fd1e9b0c4d7d.json""}"
awc4-cosine-h80--0.009--0.9--0.99--s43,awc4,80,1565707.3763371035,1536770.316284855,1413981.6254110935,103.28189243099769,1257.7462090180052,40.78472375869751,2558632,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-e603454fc6f353455da0eb281bd31b79bd9fb454e5aff22943d897324374baa6.json""}"
awc4-cosine-h80--0.009--0.9--0.99--s44,awc4,80,1622570.228074257,1593622.198623351,1466668.532890857,100.42669419999584,1213.3728951490048,40.78472375869751,2558633,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-905f29165c6480a826dc3d66dcaf405da7d3e4061d94a47209bfff6d1a22e794.json""}"
awc4-cosine-h80--0.009--0.9--0.999--s42,awc4,80,1607866.7796099465,1579295.6018094576,1454112.7855993882,101.05593416999909,1223.6350945120066,40.78472375869751,2558646,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-1031ff6dec8ad9efce37c05d330e6b868f81a89dbcc3874743611d41b57ff6c9.json""}"
awc4-cosine-h80--0.009--0.9--0.999--s43,awc4,80,1628476.5029553964,1599962.233310198,1466312.913895214,100.47685108700534,1213.6909582549997,40.78472375869751,2558647,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-2cd8073be9bf6945b0924eab2515d837545bd6c3fde6d92c4928adc95b30af66.json""}"
awc4-cosine-h80--0.009--0.9--0.999--s44,awc4,80,1581339.0803398965,1553695.1279902135,1430403.954313306,102.82145456100989,1243.9827759900072,40.78472375869751,2558648,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.9-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-02c4673c87dd16568ea42da510c788e7227854366aabf63c794ed6232b540a79.json""}"
awc4-cosine-h80--0.009--0.95--0.99--s42,awc4,80,1593727.1434767512,1564969.6432592366,1432768.901940548,101.10327921400312,1240.3769590169977,40.78472375869751,2558660,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-7051e55ea4168da56db425a46ada772da4b15668ec166f7515e65cf8dc929289.json""}"
awc4-cosine-h80--0.009--0.95--0.99--s43,awc4,80,1594488.4753875448,1566501.9602883528,1441065.6230246725,102.12685946300189,1234.8385226870014,40.78472375869751,2558661,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-c5b2d1fe8ffae1aba35f5732ec58f5f8f07f57ca5b1e5104a62302f06ca42d90.json""}"
awc4-cosine-h80--0.009--0.95--0.99--s44,awc4,80,1594003.1093866322,1566183.0344197012,1439892.2075217236,101.77222161900136,1235.4123511409998,40.78472375869751,2558662,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-f4081588657c4bbd72e579347634c5a4d6477795831d22ff73d3038153fe6923.json""}"
awc4-cosine-h80--0.009--0.95--0.999--s42,awc4,80,1558864.2066283845,1511588.8914072115,1392777.588845779,104.30739152300521,1276.3930955029937,40.78472375869751,2560968,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-97acd998d24e75049d95ce6ab166f4bc62b2bdc891deaa115124a94a9e388ea9.json""}"
awc4-cosine-h80--0.009--0.95--0.999--s43,awc4,80,1602189.3660999944,1530349.7975518683,1408887.9571228635,101.91477304301225,1261.0478904549964,40.78472375869751,2560989,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-df122e99326266e139c78659482a180ec2c1110d4fdcf86b02fc229283b69145.json""}"
awc4-cosine-h80--0.009--0.95--0.999--s44,awc4,80,1604068.8773211285,1532118.6090583594,1411683.26771909,102.44880555500276,1259.320680232995,40.78472375869751,2561036,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.95-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-bc350c9287ed4d28ab2be8a8bfc5e6d26b50b1325bfb63e8bee5777df7ca8a1a.json""}"
awc4-cosine-h80--0.009--0.974--0.99--s42,awc4,80,1582769.5175690046,1556357.9417442256,1434132.88837391,100.58637695299694,1238.8336355430074,40.78472375869751,2561276,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-5f2671b1577377faac27126bbe68047ca2ed8528e34d4d9d425574cfcc63128e.json""}"
awc4-cosine-h80--0.009--0.974--0.99--s43,awc4,80,1597122.3969113787,1524912.8098774066,1406709.238625462,100.46040643399465,1261.488144228002,40.78472375869751,2561278,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-47143c04436fef5864a89db7d1e2760b0087194c007569fbf6c0dcbcc40aba63.json""}"
awc4-cosine-h80--0.009--0.974--0.99--s44,awc4,80,1585912.3428256963,1514902.2529808648,1397330.9613187735,101.98393708500953,1270.8707574770087,40.78472375869751,2561486,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-199c0140e443aaaa01c78cb90a731546bc2f9c9a35d70dc392945a566dcb3089.json""}"
awc4-cosine-h80--0.009--0.974--0.999--s42,awc4,80,1602110.071475017,1538955.1276618976,1418418.9546344227,100.638781466012,1251.8363602839963,40.78472375869751,2561588,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-868d40901e26e154809b2bad2a878164390750da4e0e492d8deaa97a7707411f.json""}"
awc4-cosine-h80--0.009--0.974--0.999--s43,awc4,80,1581280.317206364,1554204.7608718276,1430288.7333325932,103.33132173999911,1244.5809275670035,40.78472375869751,2561617,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-fbcac51bf3cf8c05c1179575522d84339685de040fd58df8bd6a2a2879ba00c9.json""}"
awc4-cosine-h80--0.009--0.974--0.999--s44,awc4,80,1606378.609631785,1577240.1201708019,1443360.307594034,101.93934073699347,1233.0475292280025,40.78472375869751,2561618,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.009-b1-0.974-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-d9d074bc68fa18530f8192a5dc7bdc11154a169b4e3aba248f15f60eee04b542.json""}"
awc4-cosine-h80--0.01--0.9--0.99--s42,awc4,80,1602598.7575991722,1573576.053860266,1446378.0202733981,101.16532414600078,1229.7348106779973,40.78472375869751,2567443,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-dd16449e99f818a3d9499c42083baa9c108eacddc03895cf5a83dcc86b3d194e.json""}"
awc4-cosine-h80--0.01--0.9--0.99--s43,awc4,80,1606286.2429695087,1578031.464241675,1450406.9151730249,101.24027816299349,1226.6639762429986,40.78472375869751,2567451,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-494d3f8347c04866beb2dc367e5609e205ce6e428d7a8b8bf858fe9563e2514d.json""}"
awc4-cosine-h80--0.01--0.9--0.99--s44,awc4,80,1603384.3594989798,1575554.391579495,1449071.3864530746,100.67583585200191,1227.1242557669902,40.78472375869751,2567452,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-9404df4edcada130b1b9690ba4e05bb7d1a5d6c73adf221bcddb488d7865d4a7.json""}"
awc4-cosine-h80--0.01--0.9--0.999--s42,awc4,80,1594215.1325062353,1566224.0643084084,1439600.2190214212,101.71698365799966,1235.6018347289937,40.78472375869751,2567459,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-b04a4bf89c264fa39750b6b3c6dc43e1ef189d13a0ca49dd323e3ba851a64b45.json""}"
awc4-cosine-h80--0.01--0.9--0.999--s43,awc4,80,1607212.2594761031,1580525.735584887,1455129.894881532,100.36780077900039,1222.1417301820038,40.78472375869751,2567468,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-eaf1733facb4c15321a86e8848bf5367ed85a4d57842611ca41fad2345ee4e51.json""}"
awc4-cosine-h80--0.01--0.9--0.999--s44,awc4,80,1580652.567938595,1554667.0557845521,1428418.1063803388,102.68028041100479,1245.434776631002,40.78472375869751,2567469,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.9-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-23935beb5728f4566c3794b08f7256a94226b767b65d693468dea049ba306c35.json""}"
awc4-cosine-h80--0.01--0.95--0.99--s42,awc4,80,1602703.2367822027,1550255.6557748017,1427397.7696895134,101.28530346701154,1245.3564115699992,40.78472375869751,2563766,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-44d78e1a5ff37fd0c149f9b74bb754ad88739218eccd65a655f960e1c700ec87.json""}"
awc4-cosine-h80--0.01--0.95--0.99--s43,awc4,80,1610633.7448774267,1549199.4017346918,1425425.0212162605,101.20433641900308,1246.7354614299984,40.78472375869751,2567657,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-2cf8d8593aaaa1172ab4458898eb66e30e0b944e4f519e3c95cc89ce9f2036f5.json""}"
awc4-cosine-h80--0.01--0.95--0.99--s44,awc4,80,1586563.8591422653,1516013.8829997918,1399722.4240974311,100.5469148280099,1266.7472884939925,40.78472375869751,2567663,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-01322c35feafb3cf9c86dfa21cd56e38c2e37f29661493b2e2bead26b745965f.json""}"
awc4-cosine-h80--0.01--0.95--0.999--s42,awc4,80,1622451.4890107717,1595737.9687887758,1469232.9514302595,99.96492643898819,1210.968314978003,40.78472375869751,2567721,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-d652462bcedcb4cc3b5d4e82d053ffefb01241dbf794b1ae5b6679d9a27dd6b0.json""}"
awc4-cosine-h80--0.01--0.95--0.999--s43,awc4,80,1626830.9906674235,1599758.3653044293,1470601.5459478332,99.95342457501101,1209.9120232269925,40.78472375869751,2567724,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-e01627250da1fa8b334cf7d4ff897358a952941a89e5b942ad6a96263fc894db.json""}"
awc4-cosine-h80--0.01--0.95--0.999--s44,awc4,80,1609370.7975781222,1582539.430066064,1453096.8626150268,102.17605605900462,1225.5610473240085,40.78472375869751,2567725,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.95-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-fce2f690f1c74726b54b03003d92bdc11253bf91d649abb9aef34a4348831d35.json""}"
awc4-cosine-h80--0.01--0.974--0.99--s42,awc4,80,1604080.2151670998,1575359.0119294438,1450800.5662401011,100.61740686299163,1225.7701766450045,40.78472375869751,2567897,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-e7f485e3ee7d243917a051e3eaff6063edaeb914ace87960e610168a48459741.json""}"
